host_id,h_gen,h_age,h_etn,host_since_year
7eb32c95a36960acd347ab67ee360036,Female,30-39,White,2013
1d1e55f57e77439ca718d42aee3b025c,Male,18-29,White,2012
1e2d6ebcb5c8ed90b5b69dcdeb6e8df3,Female,40+,White,2017
a814e5f5fe5f5b106b346b5553578ff5,Female,30-39,White,2017
d2321f7fcbd9ba03e048825f91ca46f3,Male,40+,White,2010
a0caed45f7c3642b6812989b4834b87f,Male,40+,White,2017
3a48abf688a0425ed133bbab40409d1c,Male,30-39,White,2014
70dc4fbf61ad75ec6b4efb0edee13d8d,Male,18-29,Others,2014
9b03e091b8aa3f5373a54ba4bd18aa7b,Female,30-39,White,2014
646fd9302a83330d0f8e2e7d9fca10e7,Female,40+,White,2017
5cd30ac226ef4b5287ff875ee783c9ca,Male,18-29,Asian,2017
91e411fd943960813366ef3f8cf5e5e9,Female,40+,White,2017
6264f886a39c9560017b11228d86471f,Male,18-29,Others,2016
f853725aa5c3c70525bc0a7953775d2d,Male,18-29,White,2017
6fff150b7910175d9f0eee1e905db258,Male,30-39,Black,2017
08ff51f0d9dfb0a7490b62d70d3fe6ac,Female,40+,Others,2014
699bc3454c685b4276cd480fd9946619,Male,40+,White,2017
7c951338e87c2627e06bf0cb679d3e20,Female,30-39,White,2012
69d028a9c3e09b7ca06d9024b2738378,Female,18-29,Black,2017
1d8330010ccd07537d7e6713efb986b3,Female,30-39,White,2015
e90fcaf45de55ff03b92b706060887cb,Male,30-39,Others,2017
a4dddf601ff3398338b7df56ca114157,Female,40+,White,2015
dd910847995cd6d80e776012fc2f7402,Male,18-29,White,2012
5a9f410c478804b77a96984906176551,Male,40+,White,2017
9324d8481a1bd28a5e8386c0ab6fd428,Female,30-39,White,2016
2a6e7aa12dafaa889a570a0ae9c38d0e,Male,40+,White,2011
dc6f9c5d1099a06fcb8ef69fe05be7cf,Male,30-39,White,2017
75cff9e86f556bd913c115701fa57a2b,Male,40+,White,2011
5f87413bd4da40c88f23a1f57a8fdc8b,Male,30-39,Others,2013
2029905f5e7a0fa8b28eabf173fa368f,Female,30-39,White,2011
d0efc46bd48ef90a5e73fdda76e66f98,Male,30-39,White,2013
4b2cb086ebc896ee5e347d9ffac10b28,Male,30-39,White,2017
11182edb6d4dda0a9f9586dc96899236,Male,30-39,White,2017
eb7c3c71551cb9336d2c57d74c47fe3f,Male,40+,White,2016
f3fd504370b8472d543378beee96c74e,Male,40+,White,2015
b0c024f9b5da925686301c30207ebf92,Female,18-29,Others,2012
69eab27e2c569ccb418be1aa4b11c322,Male,30-39,Others,2016
4f39bdc0624b03f85375c790bd34f0b1,Female,18-29,Others,2014
1c2aa5ee05cc159af98c3801950e6b33,Male,40+,White,2011
1b8a8f509ec476fac36b2ecfc3182ca8,Female,30-39,White,2012
22d6bcebde3f3aa2bba685a3b75a0aa9,Female,30-39,Others,2015
ef4950de2cd5d453142ddd9678af5a57,Male,30-39,White,2014
fafed2f5de4dc817978ccc3880bf19fd,Male,30-39,White,2011
db9f07fcbaee551c1c544de03ad7d2d2,Female,18-29,Others,2016
0df8b7b523e8d64a944a4a37787be226,Male,40+,White,2015
8d4dfb1386820f0c32d74d0a21b75a4c,Male,30-39,Others,2014
0c1913595b7425eee686cf9281a29eef,Male,40+,Black,2013
e585ed185fd27a19645873ec1d2942b9,Male,30-39,Others,2014
8d5722f923bcc42e1a7cda219e1c6f45,Female,18-29,Others,2013
a17f593adcc39b0348f6c5baa80dcad2,Female,30-39,White,2014
730fec6462f89bf951c1952e904dc108,Male,30-39,Others,2015
30e0a978b86be543e019f35603b987b3,Female,30-39,Others,2014
7340aba2f1dd303caa2ba54ae5ed4d8d,Male,30-39,White,2015
ca127ff26700c7760eef74954b5181fe,Female,40+,Others,2013
8cd3f7bbb5297f467b9a35476bc9d021,Female,18-29,Asian,2011
da707c28097574ea3c98c0043b9b273f,Female,30-39,White,2015
65191fbccb7c70bda04d76d63bf5a203,Female,18-29,Others,2014
38c5d8ce6af64453ed73b5d8563fc92f,Female,30-39,White,2014
d62af4968385ea2a9ac8dd839c185f44,Female,40+,White,2016
71fbaa971d33d9e5d0f8886f3962b3f2,Male,30-39,White,2013
34efd4bfaf8814e572d22c6c21bb1654,Female,30-39,Others,2017
c3b40c5403f8e22dd77fd6cb5eb0dbf4,Female,30-39,White,2017
94847c3bad9a99f5698a9d0090a5bd43,Male,30-39,Others,2014
13faeb0528d65e408928ad7da96c5c9c,Male,40+,White,2015
15eba6d66c275230195c4bef84e3c385,Female,40+,White,2015
aac2d54502d31b35bc69c14935a37454,Female,30-39,Others,2014
97c77547ab60ee07b331fc754d94a716,Female,40+,White,2014
d2d8a5361cc64d04b33c1bac25b4ee99,Male,30-39,White,2015
4d9e7b50686fa7569cb487c3e99fbade,Female,30-39,White,2015
223c75dbf5717180f97129d6e26dce22,Male,18-29,White,2016
546aa2cbc4c1cf1aa031516984bf5ad1,Female,30-39,Others,2014
0fde4674219a139472ea6e284fd66b3d,Female,18-29,White,2016
9044af75695cb81c7734661b495e29f5,Male,40+,White,2015
5feb1ae2e313bf9f9ceee0313e740838,Male,30-39,Black,2016
a672e46e4a28ecbb078e07a0f73dbfdc,Female,18-29,White,2016
f841c639a5d3a267f5a171f8fdbfa45f,Female,30-39,Black,2016
b04c864311a3cd3601d372976d83fb53,Male,30-39,Others,2017
5f048de6be37936e09a7013ccbf6f0b1,Male,30-39,Others,2017
e9ae1d9e959bf2b675ec16a174386aae,Male,40+,White,2013
4d5db6fef2176e1b3cb6819d3d23f19a,Female,18-29,Black,2012
7bb260422bb6730e180cb28c673ba4d9,Male,40+,Others,2017
b2dfa60b9cd4256dfe19b3f38da06fd1,Male,40+,White,2014
ac8aaef00eb1e39dd012b3142f995255,Female,30-39,White,2015
e75f64a1649b2236a19025e286cb8710,Male,40+,White,2017
b812f0da8927e6bc6e3ac01a8a2d5c67,Female,18-29,White,2013
661a77077d648bd5db58491c7309c369,Male,30-39,Asian,2016
4ca08b2971ad5d2a7410ec09772c3134,Male,30-39,White,2015
313983763ae9636ef0c2e7dc56140f40,Male,18-29,White,2012
27a14749c98c716a2a8a2b5bb62ba329,Female,18-29,Asian,2015
3bb3861a631bc537936524918249b249,Female,40+,White,2015
11205e97b11d1325a301562e21700610,Female,30-39,White,2016
5ca87dfd4eaa480e6ecca8f04bf7fc6a,Male,40+,White,2015
e494b25b3be8ded6ba2c03d1e7c02cff,Male,30-39,White,2016
77e045f76293384e9d84d5a79037aea7,Female,30-39,Others,2016
0f2690eeb538d2df6e3aefac0818ca67,Female,18-29,Black,2014
137d6864d1c371bae59c64acbcefdb12,Female,30-39,White,2014
724b127bb4a640fab17a42d36a9ab074,Female,30-39,White,2014
02fced9566e25ad54a33df0eb5dd48df,Female,30-39,Black,2017
377ea72646ec7917c816e7c759b11c1f,Male,30-39,Others,2013
6f8b48a0fffd5d361148dcb591826f12,Female,40+,White,2015
52c7ed5bc07bd2f85b3aa24be88f48bb,Male,40+,White,2016
064e1ce74496d960603fa52766cfa6bc,Male,40+,Others,2012
d2696bb44df036965a1f731bd21d0d03,Male,30-39,White,2014
840a9bf5cb69d85336ec90859c6b778e,Female,40+,Others,2016
2915c32f70d93d5c924d3e2060d3ac5c,Female,18-29,White,2015
09ff57716545e65d929703d7a2ea9320,Male,40+,Others,2014
65d034dbd9e3d499c979e98035dcb81e,Female,30-39,White,2013
16ac3580d8470f4684e27a7683e41f9b,Female,30-39,Others,2015
2790b74d6cac50fffa1c6b4f49e4be51,Female,18-29,White,2015
a9841fa77e84c77022fa289c7a566186,Female,18-29,White,2014
d417f38cc07924a6dc5b072dbdd6b7e8,Male,30-39,White,2012
3f7af4f10d6a33b9a5cb08cc244a271e,Male,40+,White,2012
6f14c1118d38377de68fe3e2ae4665c6,Female,18-29,White,2016
de72416734f2276036fd04b0847dbe88,Male,40+,White,2012
ff6996d48f1c1cb71c7985f66d9d81c5,Male,30-39,Others,2015
210561732ab10b13b166ab6e7a544416,Male,40+,White,2016
df7b3e9b0de6b5dc0cd59c182193cedd,Female,18-29,White,2016
16b0dbd25fd7a458f892d783c6c82a3d,Female,18-29,White,2016
d5c5552ebca68305c6eafa0d25410fc3,Female,18-29,White,2017
9c448ab081ece4d37758f78643d2015d,Male,30-39,White,2015
a8d536964c8217e375933995e435fc51,Female,18-29,Others,2012
37b79388e296a95cac0b68feee7d129f,Male,30-39,White,2017
36b23e4aceefb7c2e8770b2579467fc7,Female,18-29,White,2017
3660047aaf0a16b146a89112c607505a,Male,30-39,White,2015
53e6e5d7c1c8e8b377aeb7c1b8bef8b9,Male,30-39,Others,2012
ed567771426ca88093e8f88c17e602fb,Male,30-39,White,2015
620cc1150eba3c615cf158d44875e6c9,Male,30-39,Others,2016
7c7a39bb438984c3b976fe81d6573a1a,Female,30-39,Others,2013
5a69c0a85a4969b4b3c9e2074cfeaf07,Female,40+,White,2015
34fb84d988377f75e813d7d79a9b3b21,Female,30-39,White,2015
5724482beead5f400d21321a337eedf1,Male,40+,White,2017
4ce870e9673c17be1a63e10c7e8817db,Female,30-39,Others,2016
7d14a37cab5cdb302b95f6e9cc3e6c31,Female,18-29,White,2012
0de2eddd0621bfc8278f1956a938069b,Female,18-29,White,2012
a4e6c7ebfa2cf7d1d018049b11aa2c0c,Male,30-39,White,2017
993cc65bf18f66cb6c0a8160029a6b35,Female,18-29,White,2014
018c2ae157084eff712749763e23b5c4,Male,40+,Others,2015
c8f93a6741ac3fe27d755c4480f5ea02,Female,30-39,Others,2012
696d24fe54b109a8648d447c9b99cabc,Male,30-39,Others,2016
02df3cc4eb26b14e59ab7b986b98e8c0,Male,40+,White,2016
42b798334fb830d5170020fb70db4038,Male,40+,White,2014
aad7c92df3f6c76f68ec82b346aa8b56,Male,30-39,White,2012
80405fa2320d515832dcb4d90cc4a3b7,Female,30-39,White,2016
387d5cd64887998bbf5bbf8d69784631,Male,30-39,Others,2017
ec7dc23aa2097b8c39590403dffc7191,Female,18-29,White,2012
a86c602b38bfd9778dc86bbcb9e4d655,Female,30-39,Others,2016
05468fcf228f1fcc831483b66cb06855,Male,40+,White,2017
f7ee67d48877f8ce0173c36421ea0399,Female,18-29,Others,2012
c4da445fa65db43e4846017343351074,Female,30-39,Others,2013
216125ed7fef041cc6c036bc5d4d4a57,Female,18-29,Asian,2013
7d878a8cab67c719509f207bbbbc2b36,Female,18-29,Black,2015
a9ea04dc5497dcbf9853716987412dff,Female,18-29,White,2016
aa90e27fabb79444776de5a91b39d4da,Male,30-39,Others,2013
3a380766cac93799f08318883364e723,Female,30-39,White,2013
79e8315872a92dbf284ee2d18e6efe74,Female,40+,White,2017
9a07040414f4e9c527edbc79c029d994,Male,30-39,Others,2014
e506ac7db209ea3d80265e07bbb36b3c,Female,30-39,Others,2016
a4ac21ff997d0f7045394a95215e6dab,Male,30-39,White,2016
6098fcc74bd0309dd8af2c2994d3a114,Female,30-39,Others,2016
ae6886053f50e92fef7c3ea84d5f3fd2,Female,18-29,Black,2015
e1169829efe516dc977012017b5f52df,Female,18-29,Black,2015
ed3fcad2b5489ef8a5adb0ae18ed041a,Female,18-29,White,2017
223e69cacbe92da59df58783780b6db4,Male,30-39,Black,2015
07acb399c4e74f0b08015b49451921bb,Female,30-39,White,2013
00f3e6d00c758638e1fc8a70fca84af7,Male,40+,Others,2017
15bf3aab43bbc513611154c8a5c86a2c,Male,30-39,Black,2017
0a7bdfcc63d55d607edca827f73993b6,Male,30-39,Others,2016
292140ef7ac11deb5376367d9de82b64,Male,30-39,Others,2015
bed97c97e4f46b48139903f4f6033d54,Male,30-39,Others,2016
4fd349d8cb99c8052a0b72de8c497318,Female,30-39,White,2017
188b62362a2e20fe16c3b22521ec9812,Male,30-39,White,2011
009e167a05b7498b834a9ddadf39e1aa,Female,30-39,Black,2012
e8a64c51f1233b90449e3623a8ed365a,Female,18-29,White,2014
ab41f6583c57726b6b807340bc9a18b4,Female,18-29,White,2013
c97a25d54499af8d5cca6b1338406ed2,Male,30-39,Others,2014
9e67aba7f7728b78346eb05d1c5bd3e4,Female,18-29,Others,2014
ffd44337079b7f47f351acc4e6c29f48,Female,40+,White,2014
55b839cffac77d7e6e152cd4ed3addc9,Female,18-29,White,2014
0210ed72c009ab95aa23eafce25b814b,Male,30-39,Others,2015
f8cf6608a762ed3cecde75c73e822ec9,Male,30-39,White,2012
ab9d7a56fbf9e31f5bb395ccbf107ee5,Male,30-39,White,2012
cefb2357784a4fba46a73073ef3ef4d8,Male,30-39,Others,2013
ff5a38941c3241b6528f3a56b78b80ea,Female,40+,White,2017
8209a8995a8129d09cf3a16e4a4fd0e9,Female,40+,White,2017
59d0e5feec930ca024fd57bfaf8bc9ab,Female,30-39,Black,2017
72d9e777db73f547bb49edb846d26342,Male,30-39,White,2014
044a9dbb6d7183e1cb0776d601b76ee2,Female,30-39,White,2017
d36e1305de11d5e5f1fd4f044bcb2751,Male,30-39,Asian,2017
1df1d94bcd03c30ab8d88e9217e6a845,Female,40+,White,2017
c3dd20ee9d686699f533d4f33e217203,Female,18-29,White,2014
4b074a6fe2e7b5f2c7ee4557d15959e8,Male,30-39,White,2015
6b2c0b2e71ad4302023aab464a13db45,Male,40+,White,2015
bf9daa1633c8b3132a9c2f9e5c2a1482,Female,18-29,Asian,2017
f0e1c4e4cbdb323626607b28a5d8489c,Male,30-39,Others,2016
bc239d81ad6ac1e25a2ae2cf23a48e10,Male,40+,White,2015
a340fb7c41db78557380fd2467878e78,Female,18-29,White,2014
c70f1a14ec278d89e9b9d7f594c09c37,Female,18-29,Black,2015
efef04acb40509294f4cf408565be57f,Male,40+,White,2015
8fba66494fc4ea864bc5901edd94f743,Male,40+,White,2015
e7cc3c1a995da307d3c0300098fa6fb4,Male,30-39,White,2012
deaeeb4c296f4b6a3441c90073e03adb,Female,30-39,White,2015
5d44490da3332003d75a3904154b0ff3,Female,30-39,White,2016
a0602c8beb04196ee5f4dc624d98c609,Female,40+,White,2013
7961642d5f4cbc5f834c9d3b1cb9eb41,Female,18-29,Others,2014
90867c5e91f60bf533e12a74df9fddbe,Male,30-39,Others,2014
6940ebbfd465d9b1a3d66f26856cff7d,Male,30-39,White,2015
339f13948a3bc1b49021da5a2cb5e2d5,Male,30-39,Others,2015
580570e7ef4daee6cd688c187815023b,Male,30-39,White,2017
f7a0f7ea834c5c0875ace96c0ae9ca55,Male,40+,White,2017
b69ea3746296faf3f67d5cb6ab1fe8f8,Male,40+,Others,2015
b7db012ec7117e8612ccd2a17b669aed,Male,30-39,Asian,2011
e8f39117e2d88688dcef0cea3379eca3,Male,30-39,White,2015
4e1d0c437cfb48a4b4d464dc3624c591,Male,30-39,White,2014
9852284a70323351df834b72a636f13a,Female,18-29,White,2012
b9ea08ac40b7dd8d511e45ad8d1f46c2,Female,40+,White,2013
91c03e7f8a8f0d9a1c71fb674d233878,Male,30-39,White,2014
f285d1780e6ffe2335bc20d571f81213,Female,30-39,White,2013
f12ea0eb3cb23b4fc797cf113f320920,Male,40+,White,2017
334e0fbca96b24580f3b2d95785c6052,Male,40+,Others,2012
8d15231ffafefc9e19fff5c4ae660cc5,Male,40+,Others,2012
9e0d241d882101fc023a38d22054fb7d,Female,18-29,White,2013
976330c1e158052dfe21b794cfd3cbc1,Female,40+,White,2016
c75a941c03b2c64bd26b6dffb78b3be9,Female,40+,White,2017
36bbfc3c0fd3554d884a23944fcb119b,Male,18-29,Asian,2017
d4a87e59251ae3a8a68c0e58aea72153,Female,18-29,Others,2017
59055da19836b3a7c8dea529dc684d31,Male,30-39,Others,2015
7915edd43b300b56dabb7e4ce95c5c4c,Female,18-29,Others,2013
c6bcee6e8f6f6c08674d67994fc8dd68,Female,40+,White,2016
694e7792dd8743ce5456dfecc97e376c,Male,40+,White,2015
d7d4f37fd015fb7d97778660d9758f83,Male,18-29,Others,2015
608edfac3dbfdb0cfd8ff8acf5c1fe31,Female,18-29,Others,2015
7a2f2f1fc8e6292bc6318c704505a2b7,Female,18-29,Asian,2016
d5fc2a145558f6d7df2a5f5e2478a5b5,Female,30-39,Others,2014
5b53d1a7b4d3ab38b4b472ee53dc5729,Male,30-39,Others,2015
0b93a6acd9d97db4211e513b7f37489c,Female,40+,Others,2017
d16b1e08af2110c092c662ceb2da8715,Male,30-39,White,2012
61e664249cc58443915c5e1a7c35d167,Male,40+,Others,2014
17dde9f72b5132315f88e9b990928a5a,Female,30-39,Others,2016
15d5c5956e51aaaf2344fa1cc4a1de60,Female,40+,White,2015
d7ab9e50b99b2ea965878190be0cda61,Male,40+,Others,2014
3bcbaa0c66546dd339ed30606112ba06,Male,30-39,Others,2015
dbdd76d417d1c71cae8ab1b9664a3a37,Female,18-29,Others,2014
e80f953ab20ec6836fdbbb7d36cc013a,Female,18-29,Others,2016
269bb430aea8144a8a0c23c8ddab37b2,Female,18-29,Others,2013
b15a008f53cc27f4d4621902d89d61c7,Female,18-29,White,2013
99a35c6c69bfd2be39bd436f11386b1e,Male,30-39,White,2015
e00ffe3a194956f607724f907c911fa0,Male,30-39,White,2015
feae03c0596fb184d05e727ab43d8e7f,Female,40+,White,2016
77ee4eb72336393df730e667680ede97,Female,40+,White,2014
01a1ec2eeb93905546367f0c875f5dce,Male,40+,White,2012
f3e520756dc32843b5278b88abcbc602,Male,30-39,White,2014
b8026438504a9386dd9fb81a8c0cc885,Male,30-39,White,2009
2b8fb4d51a97f48614cb80dd16371643,Female,40+,White,2013
90f0fd94592789ab0ea21551fa112cf9,Female,18-29,White,2014
61dd146466649e0295725cc7276fae1b,Female,18-29,Others,2017
cd4a9f9d2da47f8b83ca97f33ad43bda,Male,30-39,Others,2012
1c8435c6e8f9a3e8cc7a96640b8e5b76,Female,30-39,White,2012
cf75fd57173cd948d7b9ac6c3cda3bc7,Female,30-39,White,2016
56ffec663df295c220d3712373c4e9f1,Male,30-39,White,2014
8f2eccc6c52db90f9ca907e5c28f1677,Female,18-29,White,2013
a035557e24b6c46f9d2415dbd7dad183,Female,30-39,White,2015
4936e5f3cda674b5b0f023979b8b9698,Female,40+,White,2015
cd9cc7dd37d4f2f315b490b75dc27d70,Female,30-39,White,2015
9a3d5bffd8d9bc0e1ef95f86ea7667b8,Male,30-39,Others,2016
dfc630d98a0299bd9047736b5d7867bb,Male,40+,White,2017
ae83700d1bf7992ae05b326f53c81a5f,Female,40+,White,2015
db499b37560a7a9b91eef20a0ad6e412,Female,30-39,White,2012
ff78036254adeccea84390461c413c84,Female,40+,White,2016
f2cad31ee9e1272f32b4f0d38fe4db80,Female,18-29,Others,2014
1a76b9e526fe2955009415a8b2f43c81,Male,30-39,Others,2016
75ea3308bf2f7af69726b7efe157442e,Female,30-39,Black,2015
dd16b22f602c6d7b598836415185e0b4,Female,18-29,Others,2014
cc4a68a67d7784d4bb10c0b9c7759699,Male,30-39,White,2012
444448961a86000e3db8f7187a15ecf3,Female,30-39,White,2015
d66d0f5654d762a6843bc2960df42b85,Female,30-39,Others,2017
3ee87b0b989c4745b65fdab5cfec28b8,Female,18-29,White,2015
eed9739a2a81a996e2f1e78e9a0860a3,Female,30-39,Others,2016
50284e10444223c36fbee7d8b45c99e9,Female,18-29,White,2014
15f452166a14fed7549573d64eeb89de,Female,30-39,White,2017
eb5a3c0cc60e269059c1ab80f57eb417,Male,30-39,White,2014
27ea961df4887a52b4b078ac9cb399ca,Male,30-39,Others,2013
bc815da9e5014067cf2d8c8b34f70733,Male,40+,White,2017
5138d72df063eb96333bbc26434c5a0b,Female,18-29,White,2012
2f0c2af7d3f475617856f506cc330470,Male,18-29,Others,2014
2ef302ec7ccb36c0f182d3c6abca3cb1,Female,18-29,White,2016
91cb9691c19ffc393b2f61a7d80f6feb,Female,18-29,White,2017
57a5f6ea34247883d91513a174ff666d,Male,40+,Others,2013
936c80c27be7a204f56596086b4f0e48,Female,18-29,Others,2017
d86d925774773ae7e45a02da2f76d704,Female,30-39,Others,2017
665eac29249dcb0840e9b35ced5c71c2,Female,40+,Others,2017
c6d6c665bf66ddbccec48749739517d3,Male,18-29,Others,2014
044e71896fe2b26e8a441eb254b11a75,Female,30-39,White,2014
924e8d6dd05a98d3a70079d3693441a5,Male,30-39,Others,2016
5a9eac4594ce34c52993a799850ce93e,Male,40+,Others,2011
70410ce11071d4541b44f9404b27b09d,Male,30-39,White,2012
f672c3e4898604f34ec9781771e2fe92,Female,18-29,Asian,2016
e7b8c97f02dafe5400ceaf328643175e,Male,30-39,White,2015
bd2f0e48078cdad831350526863cd236,Female,30-39,White,2012
7b59e289820ab5444d43cc891e4bd0f1,Female,30-39,Asian,2017
c8b7d31d8e83ea8f50445a6e2273743d,Male,30-39,Others,2013
08a21f9b929194348f1eb3f1fd3b3247,Female,18-29,Others,2017
8e28d863f4f14bf3c9b3af8384969728,Female,18-29,Others,2017
318ffec6c525aa54ae37e1dbc6a73e64,Female,30-39,Others,2014
e1ac054adabda51653b08d24073b4c6d,Female,40+,White,2016
52cdb30be2a313867aee67a71f0035a8,Female,30-39,White,2016
678d95c013a974d5332050e0e8fcbadb,Female,18-29,White,2013
1fc4a4e9c119d60017e5a4ed6cbb2027,Male,40+,White,2013
21b97e9eb0db3cca98a0c9d49acbd588,Male,40+,Black,2017
7882618c7d009616c32c686904dc9f65,Female,18-29,White,2016
d1660e2144e89d1363430cb573a54f7d,Male,40+,Others,2014
c2c55bee35c9292973c9b6cbb9cb6425,Male,30-39,White,2015
4dab51fa105f3584e6ce21d1b3742d48,Female,18-29,White,2014
8fb0e1f6a40a3a3d3f0011f59e3ddfdc,Female,30-39,White,2017
086175e882d8f51b08bc6e0743c2fa4f,Female,30-39,Others,2013
5528ee63f462b2a81d10001fe9d2b7f0,Female,30-39,Others,2014
829a3735daa3d3ca0a6dfbd3b75c16dd,Female,30-39,Asian,2014
817d0f979c01ef073bcb9883c028e53a,Female,18-29,Others,2015
16dbd1d7ab4872102000f7ce3ee5df04,Female,30-39,Asian,2017
068cbc4b2def85a6c4783da918398056,Female,30-39,Asian,2017
d3af3f112359f42e9136ea4786898e69,Female,18-29,White,2017
c338100002ea8782ebe99c366e5ef54a,Female,30-39,White,2014
2c9a164b9c9a0b8853d40cd1af1ac9bf,Male,18-29,Black,2015
79f22c81b0df63ad0ab3f1553d1312f3,Female,30-39,Others,2016
2c6cd26a86b95da61358ccc599f5080a,Male,40+,White,2012
985beb61548d9eb61d5929ad6cadbd9c,Female,18-29,White,2015
1cb27d478ae7790dfc2ee4dd11e47312,Female,30-39,White,2012
f5c1dc0450713cff20aff85184fab800,Female,40+,White,2016
b7f2f0c5121b4c00e918d3b5f9b815c3,Female,18-29,Asian,2017
f3c1bf937a0cc19a164b89bda3d3792e,Female,18-29,Others,2015
be5d532043f461b485443ca569d5c4ea,Male,30-39,White,2015
473199b3241ff62f51439e6c08a70549,Male,30-39,Others,2012
9a9f1694ae45e0782a29ab270c3de621,Male,40+,White,2017
811e3c7dc8bdc85bced48273d5fff0ce,Male,30-39,White,2017
54c4f969bca7898cdd0f50f33251e5e0,Male,40+,White,2012
0aefd8e3e37275d87a1227923bdb6c37,Male,30-39,Black,2017
55555536af923b8b761a20b60883a209,Male,18-29,Others,2014
198f3317c5810a12dc9399afda86bb61,Female,30-39,White,2016
a0278376529adac1e9888142d7f46cfe,Male,30-39,White,2014
7eb2bdbf9a102b196ed49154bc3da79e,Female,30-39,White,2015
48f057d68111e841453fa68cea0b50b0,Female,30-39,Black,2017
f5a8aae86a08f8651a52956897d1d19f,Female,30-39,White,2017
703bc49a4084e37a097ed4184f5d9eba,Male,40+,White,2016
0107e8954445714c1c219d3ba3b82354,Female,40+,White,2017
9a406c87167e0a6e853ecfd9234b3c84,Male,30-39,Others,2015
1e329554d21b0a6a7111c04e4ff6f3d8,Male,30-39,White,2011
53d18900b6c16c5e4e25ddef0901d800,Female,18-29,Asian,2016
c2e21f329f9f1bd55ca2d1f05542158f,Male,40+,White,2014
cdfcbcd99b9a92a13d7e1f880d7f52d9,Male,30-39,White,2017
c4bd81336c976cae127bb79d7c90d594,Female,18-29,Others,2016
2fcd2377fbfce6197b0cfd28612794a4,Male,30-39,White,2015
c60b975766248a42ce0fc2fe7eb69e54,Male,30-39,White,2015
c80715ef91acff198f14cd793198ec6a,Male,30-39,Others,2016
83570bf9770a8406b212134a753a9b34,Male,30-39,Black,2016
504c3d7d379eb2a8805d74f3d0286184,Male,30-39,Black,2015
fd43dbeb29847cdee0bfff0875dccd6f,Female,40+,Others,2017
f94030e233cd9526c0ed34f886b38762,Male,30-39,Others,2014
2f00546dae5ab9243d58f9d25765f737,Male,30-39,White,2015
71ed3b3fd01912c979afbc7ecaf6b008,Female,30-39,White,2017
848d615d21fec2eaa39a36704b2a9656,Male,30-39,Others,2013
8d0bb12a83fa5534334ad4f7729e4da7,Male,30-39,White,2016
15eeb92238d342478ce5c5f206b496f0,Female,30-39,White,2012
6061dde598d0012f129132bd528ca951,Male,30-39,White,2015
97967bd4dc59701784388ff2e217c56d,Female,18-29,White,2015
2f40f725fca95bcd377fcaf6677f6060,Male,30-39,White,2011
f9af8d4b7c993a37e5f3f9cd692cbbbe,Female,18-29,White,2015
83ac6790d17ace44365613d09e5ec328,Female,40+,White,2016
952cf30b529d6fb2194372df6103ac5b,Male,40+,White,2017
af68842329865f261295b3d154b31560,Male,40+,White,2017
c0737194a65a93ecf0126230813848f7,Female,40+,White,2014
77ff147ded4e3aa22e67a0218c0d1669,Male,40+,White,2014
b0d2abcba996147751e9035fd15edf6d,Female,40+,White,2017
4ec1a150d6b2c7bdec41228c733516da,Female,30-39,White,2016
07a74d4f7bbdc1d22031a9fff1b48092,Male,40+,Others,2015
80720fe584699661d2f07b82e3c09b03,Female,30-39,White,2014
88b9b8c2cdc0e75654f362a7e7c5e632,Male,40+,White,2016
09ccc3ab9848085d5862bb47927175b3,Female,40+,White,2015
458f1ffb63d96e362490aa6b9ae9cecb,Male,40+,White,2016
e09fb3739de633d8f283a4e85edf4f11,Male,30-39,White,2015
0bbb231941516393ed80cb5cba1020fc,Female,40+,White,2016
2e20b92f22feeef297851763819e790e,Female,18-29,Asian,2017
5175d205658abc6f382c2a05c7bc3386,Female,18-29,White,2015
73f85a2fafc72b38c991d96c4785a7fb,Female,18-29,Asian,2016
06102de26464b7ab0387315836a20df6,Female,18-29,Black,2017
1a23f4941f1c096cb21faaac4886bafa,Female,18-29,Asian,2015
2c5683fecc38233ec0c56178d8e0ebf2,Female,18-29,White,2015
4ff481b97bc8246968d4222d95fbdfd8,Female,18-29,White,2015
d950c09f3bbfcdae91d3b1a68a27ae56,Female,18-29,White,2015
ea5d0bf663510352b40be014ba1804b0,Female,18-29,White,2015
253c8deb457f58f60b7baa3c5e8c5948,Female,18-29,White,2015
405d2e7a8c457b5fccc5ebf31794c6b7,Female,18-29,White,2015
d330a1cb8b16c0419762bc582633002e,Female,40+,White,2011
0cf198849bf90098dfd03205160c41e0,Female,40+,White,2011
49c549083c5d48a503d6b17cd040f3d1,Female,40+,White,2017
8c51d5a1db58874d07848fa812e6b510,Female,40+,White,2011
58b63604f139ad023547bfb09ed407d1,Female,30-39,White,2015
0ac0be0da65075f8cfe5b6282978c38f,Male,30-39,White,2017
955722a038f3cdb76e56add9d86b7dde,Male,30-39,White,2015
1fc0d881ada9579168c1c8c8af4d8ba5,Female,18-29,White,2017
590f315493bad7ed7cd543ccb052c818,Male,30-39,White,2015
